ID,NOC,Year,Sport,Type,Total_Athletes,Female_Athletes,Male_Athletes,Total_Medals,Female_Medals,Gold,Silver,Bronze,Percentage_Female,Percentage_Female_Medals
CAN2008,CAN,2008,Baseball,Team,24,0,24,0,0,0,0,0,0.0,
CAN2008,CAN,2008,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
CAN2008,CAN,2008,Canoeing,Individual,26,8,18,2,0,0,1,1,30.76923076923077,0.0
CAN2008,CAN,2008,Cycling,Individual,19,8,11,0,0,0,0,0,42.10526315789473,
CAN2008,CAN,2008,Diving,Individual,12,6,6,2,0,0,2,0,50.0,0.0
CAN2008,CAN,2008,Equestrianism,Individual,24,14,10,5,0,1,4,0,58.333333333333336,0.0
CAN2008,CAN,2008,Fencing,Individual,12,9,3,0,0,0,0,0,75.0,
CAN2008,CAN,2008,Football,Team,18,18,0,0,0,0,0,0,100.0,
CAN2008,CAN,2008,Gymnastics,Individual,46,9,37,0,0,0,0,0,19.565217391304348,
CAN2008,CAN,2008,Hockey,Team,16,0,16,0,0,0,0,0,0.0,
CAN2008,CAN,2008,Judo,Individual,5,1,4,0,0,0,0,0,20.0,
CAN2008,CAN,2008,Modern Pentathlon,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
CAN2008,CAN,2008,Rhythmic Gymnastics,Team,1,1,0,0,0,0,0,0,100.0,
CAN2008,CAN,2008,Rowing,Individual,35,17,18,17,9,9,2,6,48.57142857142857,52.94117647058824
CAN2008,CAN,2008,Sailing,Individual,14,5,9,0,0,0,0,0,35.714285714285715,
CAN2008,CAN,2008,Shooting,Individual,6,3,3,0,0,0,0,0,50.0,
CAN2008,CAN,2008,Softball,Individual,15,15,0,0,0,0,0,0,100.0,
CAN2008,CAN,2008,Swimming,Individual,67,32,35,1,0,0,0,1,47.76119402985074,0.0
CAN2008,CAN,2008,Synchronized Swimming,Team,10,10,0,0,0,0,0,0,100.0,
CAN2008,CAN,2008,Table Tennis,Individual,7,2,5,0,0,0,0,0,28.57142857142857,
CAN2008,CAN,2008,Taekwondo,Individual,3,2,1,1,0,0,1,0,66.66666666666666,0.0
CAN2008,CAN,2008,Tennis,Individual,4,0,4,0,0,0,0,0,0.0,
CAN2008,CAN,2008,Trampolining,Individual,3,2,1,2,0,0,2,0,66.66666666666666,0.0
CAN2008,CAN,2008,Triathlon,Individual,6,3,3,1,0,0,1,0,50.0,0.0
CAN2008,CAN,2008,Water Polo,Team,13,0,13,0,0,0,0,0,0.0,
CAN2008,CAN,2008,Weightlifting,Individual,5,3,2,0,0,0,0,0,60.0,
CAN2008,CAN,2008,Wrestling,Individual,10,4,6,2,0,1,0,1,40.0,0.0
CAN2012,CAN,2012,Archery,Individual,2,1,1,0,0,0,0,0,50.0,
CAN2012,CAN,2012,Athletics,Individual,46,20,26,1,0,0,0,1,43.47826086956522,0.0
CAN2012,CAN,2012,Badminton,Individual,5,4,1,0,0,0,0,0,80.0,
CAN2012,CAN,2012,Basketball,Team,12,12,0,0,0,0,0,0,100.0,
CAN2012,CAN,2012,Beach Volleyball,Team,4,2,2,0,0,0,0,0,50.0,
CAN2012,CAN,2012,Boxing,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CAN2012,CAN,2012,Canoeing,Individual,11,2,9,3,0,0,1,2,18.181818181818183,0.0
CAN2012,CAN,2012,Cycling,Individual,20,13,7,3,0,0,0,3,65.0,0.0
CAN2012,CAN,2012,Diving,Individual,14,8,6,4,0,0,0,4,57.14285714285714,0.0
CAN2012,CAN,2012,Equestrianism,Individual,24,16,8,0,0,0,0,0,66.66666666666666,
CAN2012,CAN,2012,Fencing,Individual,5,3,2,0,0,0,0,0,60.0,
CAN2012,CAN,2012,Football,Team,18,18,0,18,0,0,0,18,100.0,0.0
CAN2012,CAN,2012,Gymnastics,Individual,23,22,1,0,0,0,0,0,95.65217391304348,
CAN2012,CAN,2012,Judo,Individual,8,3,5,1,0,0,0,1,37.5,0.0
CAN2012,CAN,2012,Modern Pentathlon,Individual,2,2,0,0,0,0,0,0,100.0,
CAN2012,CAN,2012,Rhythmic Gymnastics,Team,6,6,0,0,0,0,0,0,100.0,
CAN2012,CAN,2012,Rowing,Individual,30,11,19,18,0,0,18,0,36.666666666666664,0.0
CAN2012,CAN,2012,Sailing,Individual,11,2,9,0,0,0,0,0,18.181818181818183,
CAN2012,CAN,2012,Shooting,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CAN2012,CAN,2012,Swimming,Individual,60,34,26,3,0,0,1,2,56.666666666666664,0.0
CAN2012,CAN,2012,Synchronized Swimming,Team,11,11,0,0,0,0,0,0,100.0,
CAN2012,CAN,2012,Table Tennis,Individual,6,1,5,0,0,0,0,0,16.666666666666664,
CAN2012,CAN,2012,Taekwondo,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CAN2012,CAN,2012,Tennis,Individual,7,3,4,0,0,0,0,0,42.857142857142854,
CAN2012,CAN,2012,Trampolining,Individual,3,2,1,1,0,1,0,0,66.66666666666666,0.0
CAN2012,CAN,2012,Triathlon,Individual,5,2,3,0,0,0,0,0,40.0,
CAN2012,CAN,2012,Weightlifting,Individual,3,3,0,1,0,0,0,1,100.0,0.0
CAN2012,CAN,2012,Wrestling,Individual,9,4,5,2,0,0,1,1,44.44444444444444,0.0
CAN2016,CAN,2016,Archery,Individual,2,1,1,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Athletics,Individual,78,43,35,10,1,1,1,8,55.12820512820513,10.0
CAN2016,CAN,2016,Badminton,Individual,2,1,1,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Basketball,Team,12,12,0,0,0,0,0,0,100.0,
CAN2016,CAN,2016,Beach Volleyball,Team,8,4,4,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Boxing,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
CAN2016,CAN,2016,Canoeing,Individual,16,8,8,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Cycling,Individual,27,19,8,6,0,0,0,6,70.37037037037037,0.0
CAN2016,CAN,2016,Diving,Individual,11,8,3,3,0,0,0,3,72.72727272727273,0.0
CAN2016,CAN,2016,Equestrianism,Individual,18,14,4,1,0,0,0,1,77.77777777777779,0.0
CAN2016,CAN,2016,Fencing,Individual,5,2,3,0,0,0,0,0,40.0,
CAN2016,CAN,2016,Football,Team,18,18,0,18,0,0,0,18,100.0,0.0
CAN2016,CAN,2016,Golf,Individual,4,2,2,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Gymnastics,Individual,25,22,3,0,0,0,0,0,88.0,
CAN2016,CAN,2016,Hockey,Team,16,0,16,0,0,0,0,0,0.0,
CAN2016,CAN,2016,Judo,Individual,7,3,4,0,0,0,0,0,42.857142857142854,
CAN2016,CAN,2016,Modern Pentathlon,Individual,2,2,0,0,0,0,0,0,100.0,
CAN2016,CAN,2016,Rowing,Individual,26,14,12,2,0,0,2,0,53.84615384615385,0.0
CAN2016,CAN,2016,Rugby Sevens,Team,12,12,0,12,0,0,0,12,100.0,0.0
CAN2016,CAN,2016,Sailing,Individual,9,4,5,0,0,0,0,0,44.44444444444444,
CAN2016,CAN,2016,Shooting,Individual,3,3,0,0,0,0,0,0,100.0,
CAN2016,CAN,2016,Swimming,Individual,61,42,19,15,0,1,1,13,68.85245901639344,0.0
CAN2016,CAN,2016,Synchronized Swimming,Team,2,2,0,0,0,0,0,0,100.0,
CAN2016,CAN,2016,Table Tennis,Individual,2,1,1,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Taekwondo,Individual,1,1,0,0,0,0,0,0,100.0,
CAN2016,CAN,2016,Tennis,Individual,6,3,3,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Trampolining,Individual,2,1,1,1,0,1,0,0,50.0,0.0
CAN2016,CAN,2016,Triathlon,Individual,5,3,2,0,0,0,0,0,60.0,
CAN2016,CAN,2016,Volleyball,Team,12,0,12,0,0,0,0,0,0.0,
CAN2016,CAN,2016,Weightlifting,Individual,2,1,1,0,0,0,0,0,50.0,
CAN2016,CAN,2016,Wrestling,Individual,8,6,2,1,0,1,0,0,75.0,0.0
CAY1976,CAY,1976,Sailing,Individual,2,0,2,0,0,0,0,0,0.0,
CAY1984,CAY,1984,Cycling,Individual,12,1,11,0,0,0,0,0,8.333333333333332,
CAY1984,CAY,1984,Sailing,Individual,2,0,2,0,0,0,0,0,0.0,
CAY1988,CAY,1988,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CAY1988,CAY,1988,Cycling,Individual,10,0,10,0,0,0,0,0,0.0,
CAY1992,CAY,1992,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
CAY1992,CAY,1992,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
CAY1992,CAY,1992,Sailing,Individual,3,0,3,0,0,0,0,0,0.0,
CAY1996,CAY,1996,Athletics,Individual,1,1,0,0,0,0,0,0,100.0,
CAY1996,CAY,1996,Cycling,Individual,1,0,1,0,0,0,0,0,0.0,
CAY1996,CAY,1996,Sailing,Individual,7,0,7,0,0,0,0,0,0.0,
CAY2000,CAY,2000,Athletics,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
CAY2000,CAY,2000,Sailing,Individual,1,1,0,0,0,0,0,0,100.0,
CAY2004,CAY,2004,Athletics,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CAY2004,CAY,2004,Swimming,Individual,5,2,3,0,0,0,0,0,40.0,
CAY2008,CAY,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CAY2008,CAY,2008,Swimming,Individual,4,0,4,0,0,0,0,0,0.0,
CAY2012,CAY,2012,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
CAY2012,CAY,2012,Swimming,Individual,5,0,5,0,0,0,0,0,0.0,
CAY2016,CAY,2016,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
CAY2016,CAY,2016,Sailing,Individual,1,1,0,0,0,0,0,0,100.0,
CAY2016,CAY,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
CGO1964,CGO,1964,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
CGO1972,CGO,1972,Athletics,Individual,8,0,8,0,0,0,0,0,0.0,
CGO1980,CGO,1980,Athletics,Individual,8,0,8,0,0,0,0,0,0.0,
CGO1980,CGO,1980,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
CGO1980,CGO,1980,Handball,Team,14,14,0,0,0,0,0,0,100.0,
CGO1984,CGO,1984,Athletics,Individual,10,2,8,0,0,0,0,0,20.0,
CGO1984,CGO,1984,Judo,Individual,3,0,3,0,0,0,0,0,0.0,
CGO1988,CGO,1988,Athletics,Individual,10,3,7,0,0,0,0,0,30.0,
CGO1992,CGO,1992,Athletics,Individual,9,1,8,0,0,0,0,0,11.11111111111111,
CGO1992,CGO,1992,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
CGO1996,CGO,1996,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CGO1996,CGO,1996,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CGO1996,CGO,1996,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2000,CGO,2000,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2000,CGO,2000,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CGO2000,CGO,2000,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2004,CGO,2004,Athletics,Individual,1,1,0,0,0,0,0,0,100.0,
CGO2004,CGO,2004,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
CGO2004,CGO,2004,Judo,Individual,1,1,0,0,0,0,0,0,100.0,
CGO2004,CGO,2004,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2008,CGO,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2008,CGO,2008,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
CGO2008,CGO,2008,Table Tennis,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2012,CGO,2012,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2012,CGO,2012,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2012,CGO,2012,Table Tennis,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CGO2016,CGO,2016,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2016,CGO,2016,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
CGO2016,CGO,2016,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CGO2016,CGO,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
CGO2016,CGO,2016,Table Tennis,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CHA1964,CHA,1964,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
CHA1968,CHA,1968,Athletics,Individual,4,0,4,0,0,0,0,0,0.0,
CHA1972,CHA,1972,Athletics,Individual,4,0,4,0,0,0,0,0,0.0,
CHA1972,CHA,1972,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
CHA1984,CHA,1984,Athletics,Individual,3,0,3,0,0,0,0,0,0.0,
CHA1988,CHA,1988,Athletics,Individual,6,0,6,0,0,0,0,0,0.0,
CHA1992,CHA,1992,Athletics,Individual,5,2,3,0,0,0,0,0,40.0,
CHA1992,CHA,1992,Judo,Individual,2,0,2,0,0,0,0,0,0.0,
CHA1996,CHA,1996,Athletics,Individual,4,1,3,0,0,0,0,0,25.0,
CHA2000,CHA,2000,Athletics,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
CHA2004,CHA,2004,Athletics,Individual,1,1,0,0,0,0,0,0,100.0,
CHA2008,CHA,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CHA2012,CHA,2012,Athletics,Individual,1,1,0,0,0,0,0,0,100.0,
CHA2012,CHA,2012,Judo,Individual,1,1,0,0,0,0,0,0,100.0,
CHA2016,CHA,2016,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CHI1912,CHI,1912,Athletics,Individual,10,0,10,0,0,0,0,0,0.0,
CHI1912,CHI,1912,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
CHI1912,CHI,1912,Equestrianism,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1912,CHI,1912,Shooting,Individual,8,0,8,0,0,0,0,0,0.0,
CHI1920,CHI,1920,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1924,CHI,1924,Athletics,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1924,CHI,1924,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1924,CHI,1924,Cycling,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1924,CHI,1924,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1924,CHI,1924,Tennis,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1928,CHI,1928,Athletics,Individual,10,0,10,1,0,0,1,0,0.0,0.0
CHI1928,CHI,1928,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1928,CHI,1928,Cycling,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1928,CHI,1928,Fencing,Individual,11,0,11,0,0,0,0,0,0.0,
CHI1928,CHI,1928,Football,Team,11,0,11,0,0,0,0,0,0.0,
CHI1928,CHI,1928,Swimming,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1936,CHI,1936,Athletics,Individual,10,1,9,0,0,0,0,0,10.0,
CHI1936,CHI,1936,Basketball,Team,7,0,7,0,0,0,0,0,0.0,
CHI1936,CHI,1936,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1936,CHI,1936,Cycling,Individual,9,0,9,0,0,0,0,0,0.0,
CHI1936,CHI,1936,Fencing,Individual,18,0,18,0,0,0,0,0,0.0,
CHI1936,CHI,1936,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1936,CHI,1936,Shooting,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1936,CHI,1936,Swimming,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Athletics,Individual,24,8,16,0,0,0,0,0,33.33333333333333,
CHI1948,CHI,1948,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Cycling,Individual,9,0,9,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Diving,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Fencing,Individual,5,0,5,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Modern Pentathlon,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1948,CHI,1948,Water Polo,Team,8,0,8,0,0,0,0,0,0.0,
CHI1952,CHI,1952,Athletics,Individual,19,5,14,0,0,0,0,0,26.31578947368421,
CHI1952,CHI,1952,Basketball,Team,13,0,13,0,0,0,0,0,0.0,
CHI1952,CHI,1952,Cycling,Individual,10,0,10,0,0,0,0,0,0.0,
CHI1952,CHI,1952,Equestrianism,Individual,18,0,18,4,0,0,4,0,0.0,0.0
CHI1952,CHI,1952,Football,Team,11,0,11,0,0,0,0,0,0.0,
CHI1952,CHI,1952,Modern Pentathlon,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1952,CHI,1952,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1952,CHI,1952,Shooting,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1952,CHI,1952,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1956,CHI,1956,Athletics,Individual,10,1,9,1,0,0,1,0,10.0,0.0
CHI1956,CHI,1956,Basketball,Team,11,0,11,0,0,0,0,0,0.0,
CHI1956,CHI,1956,Boxing,Individual,3,0,3,3,0,0,1,2,0.0,0.0
CHI1956,CHI,1956,Cycling,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1956,CHI,1956,Diving,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CHI1956,CHI,1956,Modern Pentathlon,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1956,CHI,1956,Rowing,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1956,CHI,1956,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1960,CHI,1960,Athletics,Individual,4,1,3,0,0,0,0,0,25.0,
CHI1960,CHI,1960,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1960,CHI,1960,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1964,CHI,1964,Athletics,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1964,CHI,1964,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1964,CHI,1964,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1964,CHI,1964,Fencing,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1964,CHI,1964,Modern Pentathlon,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1964,CHI,1964,Shooting,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1968,CHI,1968,Athletics,Individual,9,2,7,0,0,0,0,0,22.22222222222222,
CHI1968,CHI,1968,Boxing,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1968,CHI,1968,Equestrianism,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1968,CHI,1968,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1972,CHI,1972,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
CHI1972,CHI,1972,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1972,CHI,1972,Equestrianism,Individual,5,1,4,0,0,0,0,0,20.0,
CHI1972,CHI,1972,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1972,CHI,1972,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1976,CHI,1976,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1976,CHI,1976,Cycling,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1976,CHI,1976,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1976,CHI,1976,Shooting,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1984,CHI,1984,Athletics,Individual,10,4,6,0,0,0,0,0,40.0,
CHI1984,CHI,1984,Cycling,Individual,12,0,12,0,0,0,0,0,0.0,
CHI1984,CHI,1984,Equestrianism,Individual,7,0,7,0,0,0,0,0,0.0,
CHI1984,CHI,1984,Football,Team,14,0,14,0,0,0,0,0,0.0,
CHI1984,CHI,1984,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1984,CHI,1984,Rowing,Individual,9,0,9,0,0,0,0,0,0.0,
CHI1984,CHI,1984,Sailing,Individual,7,0,7,0,0,0,0,0,0.0,
CHI1984,CHI,1984,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
CHI1988,CHI,1988,Athletics,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1988,CHI,1988,Modern Pentathlon,Individual,6,0,6,0,0,0,0,0,0.0,
CHI1988,CHI,1988,Rowing,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1988,CHI,1988,Sailing,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1988,CHI,1988,Shooting,Individual,1,0,1,1,0,0,1,0,0.0,0.0
CHI1988,CHI,1988,Table Tennis,Individual,5,1,4,0,0,0,0,0,20.0,
CHI1992,CHI,1992,Athletics,Individual,3,0,3,0,0,0,0,0,0.0,
CHI1992,CHI,1992,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1992,CHI,1992,Cycling,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1992,CHI,1992,Sailing,Individual,1,1,0,0,0,0,0,0,100.0,
CHI1992,CHI,1992,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1992,CHI,1992,Table Tennis,Individual,5,1,4,0,0,0,0,0,20.0,
CHI1992,CHI,1992,Tennis,Individual,1,1,0,0,0,0,0,0,100.0,
CHI1996,CHI,1996,Athletics,Individual,4,1,3,0,0,0,0,0,25.0,
CHI1996,CHI,1996,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1996,CHI,1996,Cycling,Individual,5,0,5,0,0,0,0,0,0.0,
CHI1996,CHI,1996,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1996,CHI,1996,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1996,CHI,1996,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
CHI1996,CHI,1996,Swimming,Individual,2,0,2,0,0,0,0,0,0.0,
CHI1996,CHI,1996,Table Tennis,Individual,6,3,3,0,0,0,0,0,50.0,
CHI1996,CHI,1996,Tennis,Individual,2,2,0,0,0,0,0,0,100.0,
CHI1996,CHI,1996,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Archery,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2000,CHI,2000,Athletics,Individual,8,1,7,0,0,0,0,0,12.5,
CHI2000,CHI,2000,Cycling,Individual,2,0,2,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Equestrianism,Individual,2,0,2,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Fencing,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2000,CHI,2000,Football,Team,17,0,17,17,0,0,0,17,0.0,0.0
CHI2000,CHI,2000,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Rowing,Individual,6,1,5,0,0,0,0,0,16.666666666666664,
CHI2000,CHI,2000,Shooting,Individual,3,0,3,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Swimming,Individual,3,0,3,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Table Tennis,Individual,8,4,4,0,0,0,0,0,50.0,
CHI2000,CHI,2000,Taekwondo,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Tennis,Individual,4,0,4,0,0,0,0,0,0.0,
CHI2000,CHI,2000,Triathlon,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2004,CHI,2004,Athletics,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
CHI2004,CHI,2004,Canoeing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2004,CHI,2004,Cycling,Individual,3,0,3,0,0,0,0,0,0.0,
CHI2004,CHI,2004,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2004,CHI,2004,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2004,CHI,2004,Rowing,Individual,2,1,1,0,0,0,0,0,50.0,
CHI2004,CHI,2004,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2004,CHI,2004,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2004,CHI,2004,Swimming,Individual,6,2,4,0,0,0,0,0,33.33333333333333,
CHI2004,CHI,2004,Table Tennis,Individual,6,3,3,0,0,0,0,0,50.0,
CHI2004,CHI,2004,Tennis,Individual,4,0,4,4,0,3,0,1,0.0,0.0
CHI2008,CHI,2008,Athletics,Individual,6,1,5,0,0,0,0,0,16.666666666666664,
CHI2008,CHI,2008,Canoeing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2008,CHI,2008,Cycling,Individual,5,1,4,0,0,0,0,0,20.0,
CHI2008,CHI,2008,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2008,CHI,2008,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2008,CHI,2008,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2008,CHI,2008,Modern Pentathlon,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2008,CHI,2008,Rowing,Individual,2,1,1,0,0,0,0,0,50.0,
CHI2008,CHI,2008,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2008,CHI,2008,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2008,CHI,2008,Swimming,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
CHI2008,CHI,2008,Tennis,Individual,4,0,4,1,0,0,1,0,0.0,0.0
CHI2008,CHI,2008,Triathlon,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2008,CHI,2008,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2012,CHI,2012,Archery,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2012,CHI,2012,Athletics,Individual,8,4,4,0,0,0,0,0,50.0,
CHI2012,CHI,2012,Cycling,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
CHI2012,CHI,2012,Equestrianism,Individual,8,0,8,0,0,0,0,0,0.0,
CHI2012,CHI,2012,Fencing,Individual,2,1,1,0,0,0,0,0,50.0,
CHI2012,CHI,2012,Gymnastics,Individual,6,4,2,0,0,0,0,0,66.66666666666666,
CHI2012,CHI,2012,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2012,CHI,2012,Modern Pentathlon,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2012,CHI,2012,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
CHI2012,CHI,2012,Sailing,Individual,3,0,3,0,0,0,0,0,0.0,
CHI2012,CHI,2012,Shooting,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2012,CHI,2012,Swimming,Individual,2,2,0,0,0,0,0,0,100.0,
CHI2012,CHI,2012,Table Tennis,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2012,CHI,2012,Taekwondo,Individual,1,1,0,0,0,0,0,0,100.0,
CHI2012,CHI,2012,Triathlon,Individual,2,1,1,0,0,0,0,0,50.0,
CHI2012,CHI,2012,Weightlifting,Individual,2,1,1,0,0,0,0,0,50.0,
CHI2012,CHI,2012,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
